Sigla,Código,City,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
ES,3299929,Ponte do Itabapoana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO,5200050,Abadia de Goiás,,,,0,0,0,0,0,0,0,0,277360.03,,,406245.19,415682.98,536604.12,786765.74,934511.02,928955.4,815089.56,920842.56,1238956.84,1209024.73,1544113.46,1784234.53,2040858.14,2553981.06,5209893.16,6298732.1,6252807.89,7261661.56
GO,5200100,Abadiânia,0.00022179,0.00057706,0.003425982,0,0,0.139835273,190.2444442,11600.7462,160175.4,233335.97,258641.65,307839.12,354569.18,445702.7,496852.57,667547.83,769408.97,908401.43,930943.52,881294.07,925146.15,1429369.87,2101320.93,2144546.99,2692068.53,3045968.18,3317219.34,4093079.2,4309204.7,4064117.8,4961597.27,7133354.33
GO,5200134,Acreúna,0.004286939,0.012834704,0.075627423,1.045166546,38.22984644,175.7076595,1675.510039,92263.9414,1180638.8,1817164.57,2183515.32,,2105279.7,2727936.65,3056475.71,4570686.52,5555729.07,6384874.47,6210037.43,6726341.07,7258430.34,7400628.39,7974843.9,6661240.55,8049930.74,9560318.41,11319374.9,11773068.18,13179181.9,12510370.94,11378768.5,10945700
GO,5200159,Adelândia,,,,0.061886727,3.953940109,18.65661255,206.8389807,10995.3191,132080.6,197418.03,238245.37,274381.13,243167,284665,344910,447797.1,443336.29,516526.36,547748.95,550351.42,556198.26,656190.62,809153.33,793455.83,1040541.01,741065.03,1446486.33,2057931,2001412.54,1840253.86,1782647.33,1769968
GO,5200175,Água Fria de Goiás,,,,0.067368,4.618277927,19.36612004,199.217398,11957.7681,143092.8,234607.39,280366.51,367006.38,,,577472.04,692326.79,761232.84,1014501.75,1148568.19,1295600.33,1384057.9,1851713.36,2380484.59,1986625.16,2523624.11,3234491.35,3674915.66,4740629,5188731.61,5731409.7,,4961830.5
GO,5200209,Água Limpa,0.000437101,0.000917135,0.005345211,0.1546972,6.841516327,26.05742436,0,9799.3593,106788.4,201306.46,240809.19,260384.36,273760.58,508173.3,766675.24,571731.39,644929.66,752965.23,749798.69,797646.26,857490.43,1030480.5,1199134.59,1198572.44,,1724338.65,1973280.68,2644851,3801681.69,4085658.15,4171328.3,4683534
GO,5200258,Águas Lindas de Goiás,,,,0,0,0,0,0,0,0,0,197061.38,,466982.97,669178.6,1107140,1401716.92,1738436.3,1017504.7,1927405.03,1847802.56,2335590.19,,3374107.07,3726319.84,4243932.8,5188525.96,6343612.76,7861575.21,8955221.34,9896208.25,11268284.29
GO,5200308,Alexânia,0.000426523,0.000709932,0.004119591,0,5.570751636,0,0,17478.2556,290480.3,449497.39,450323.76,384208.85,435308,494342,543850,874872,947436.96,1089747.09,1217817.89,2798273.05,5173852.01,7292390.57,10573793.17,10546677.06,10499491.36,12297775.16,15228253.53,12724755,12241133.64,11682386.38,13928926.41,14524310.73
GO,5200506,Aloândia,0.000209281,0.00066068,0.003941382,0,0.283637273,0,226.556057,10656.8222,109470.7,191963.57,228327.38,,,323279.41,395395.76,520212.25,569242.66,670304.45,674603.88,605636.93,,742937.04,880148.14,929477.57,1139400.76,1380813.27,1516210.35,2104428,1927813.76,2162921.73,1888494.46,1889794
GO,5200555,Alto Horizonte,,,,,,,,,,,189218.79,,247720.58,352814.65,368008.99,446519.05,447291.06,521381.02,558067.23,576648.36,618924.46,758747.75,963834.38,11561157.72,26667099.08,27150995.87,32062219.63,39700838,41809483.04,33026668.52,28361262.26,28337307.54
GO,5200605,Alto Paraíso de Goiás,0.000127399,0.000615372,0.003674739,0,0,0,0,8160.4438,125950.3,204531.78,259756.78,289424.37,245301.8,306509.71,364693.19,485884.8,605445.29,657164.48,691137.73,810667.68,921824.64,1019910.55,1203816.79,1156420.73,1481919.12,1801067.28,2178839.8,2927863,4175506.32,5010728.96,4931796.01,5118796.08
GO,5200803,Alvorada do Norte,0.000371737,0.001043647,0.005948537,0,0,28.97091444,273.1148568,13731.4528,188792.6,289506.05,320910.57,153598.34,284668,369992,423126.61,547440.24,733160.45,741365.79,837862.3,1007168.06,1243596.08,1417649.99,1447752.04,1311184.41,1628729.65,1892961.7,2031203.76,2726453.22,3914926.12,4363536.64,4399616.44,4386869
GO,5200829,Amaralina,,,,0,0,0,0,0,0,0,0,,278396.89,309890.3,313239.46,466806.19,486220.95,533822.89,597926.61,722751.78,765731.5699,1183926.57,1781964.19,2276939.77,2628180.48,2103370.53,2296910.37,0,2645977.78,0,2924290.46,2749403.51
GO,5200852,Americano do Brasil,0.000205097,0.000405621,0.002390659,0,5.345037055,23.4508348,223.2483826,13106.4385,148202.8,253259.15,282450.4699,257531.24,295585.01,378568.65,,475974.02,542135.52,638150.04,587174.67,594624.98,631862.22,717964.51,955761.18,1788847.98,3245279.01,3484610.48,3347957.75,4424136.47,,3255042.19,2644363.71,1933706.31
GO,5200902,Amorinópolis,0.000439607,0.001002282,0.005843079,0,0,28.42818938,287.9846446,13903.454,165917.5,262814.69,350492.49,341431.28,334592.04,361992.49,391953.67,545558.12,629450.99,718624.3,773904.58,745305.67,776459.4,903997.97,1161413.56,1169919.54,1427001.71,1911756.13,2478014.82,3016482,2881765,2604020.43,4366023.44,2349962.74
GO,5201108,Anápolis,0.020291897,0.050346527,0.299540765,0,367.32692,0,18547.88236,769122.5735,9018177.1,14033422.2,16437773.76,19341207.54,22527673.16,26168344.13,30836446,37950198,41936340.04,52188081.09,54632671.24,55431599.11,51257482.47,58979816.91,77838333.81,82429173.4,115799696.6,168451053.3,216208193.4,230141216,236737788.6,207822010.6,219055330,238148469.4
GO,5201207,Anhanguera,7.41E-05,0.000176783,0.001033627,0,0,15.17424349,159.2093442,7198.8684,96686.3,144773.99,170438.95,192051.61,179475,262968,355418,303447,337007.51,406363,431923,470785,493906,550179,688780,683570,840530,1007916,1168137,1384944,,,1486926.13,1517828.94
GO,5201306,Anicuns,0.001264912,0.003709022,0.021653507,0,0,68.37769527,760.7509652,43296.4243,581141.2,882765.16,1032313.28,1139030.62,1445458.47,2105473.92,2200036.83,2378277.16,2322661.34,3306309.79,4130681.92,3981237.61,3589196.04,4862153.73,6646771.82,5668986.76,5611121.31,7333712.05,8913328.26,9174613.32,4758897.62,9135106.07,0,11792255.33
GO,5201405,Aparecida de Goiânia,0.00170477,0.004742231,0.027880771,0,0,0,3545.652966,264765.1684,3152037,6587469.29,7708891.13,6214755.89,5843357.9,8150554.6,8396220.21,12101553.36,16907014.75,19708877.85,20544275.13,21829367.06,22688423.82,26359043.25,37036213.16,41550801.68,55937045.78,63576308.81,75451599.6,99729998.58,123467478.2,152223602.5,184633215,194919014
GO,5201454,Aparecida do Rio Doce,,,,,,,,8719.3223,143456.6,273145.77,316043.09,371289.78,375624,427037,493666,647598.41,789394.89,1191774.09,1477687.44,1656754.83,1938793.42,2046501.26,2089236.33,2195426.24,2685766.11,2945373.85,3307842.44,4190419,4049173.83,3738762.17,5827713.15,3415496.03
GO,5201504,Aporé,0.002293763,0.007342447,0.042966118,0,43.33314545,182.9354643,1466.842018,50994.5179,726704.9,847931.72,792276.49,1083435.4,,,769534.97,1344573.33,2002141.61,2080524.35,1746361.34,1640997.46,1808523.76,2260845.27,2583321.24,2549108.37,3387738.22,4113448.43,5491044.18,6705949.24,7233209.75,7641330.56,8602443.1,8962759.8
GO,5201603,Araçu,0.000346138,0.001003302,0.005955264,0.0018444,5.017261527,0,256.4845786,12013.272,156017.2,232835.14,259546.96,243025.71,,279091.88,316785.84,401527.89,452446.31,572349.51,574310.48,590440.04,667992.39,807464.2,967013.68,946799.07,1218782.73,1417157.24,1573560.09,2104529,2107994.38,2041461.45,1989463.69,1965505.8
GO,5201702,Aragarças,0.000163589,0.000486569,0.002900969,0,0,22.66629142,262.5612965,13859.2582,172892.5,261776.37,306092.43,353820.98,337018.92,442388.28,495824.56,637821.7,692230,811576.23,839673,,861058,1078966,1377790.5,1309084.05,1550656.34,1858835.82,2100568.8,2862806.35,2738581.07,2597195.33,2713560.34,2919223.35
GO,5201801,Aragoiânia,0.000356947,0.000656001,0.003787136,0,4.988352436,23.2403216,235.2777666,11943.11,163229.6,239685.21,249953.55,240187.72,301935,373322,397449,498308.39,581858.52,713113.8,764015,757322,779125,925249,1096633,1041403,1344570,1543665.72,1770715.87,2386074.57,2405108.69,2344924.29,3893333.31,2382134.88
GO,5202155,Araguapaz,0.001265941,0.002614494,0.014799973,0,0,50.45798756,487.6961256,26431.4438,373374.5,515875.37,594945.4399,560556.93,544176.93,596187.56,672480.14,954540.66,1078171.62,1305873.32,1375024.16,1250919.81,1152509.67,1436881.15,1923143.32,1891919.73,2212660.34,2325959.98,2596008.28,4003550.74,3990674.87,3787533.04,3863647.2,3870378.28
GO,5202353,Arenópolis,0.000523006,0.001585581,0.009347527,0,7.403338364,37.47255098,409.6140215,19372.115,208108.4,331136.96,421058.18,397137.41,448244,484002,542403,711543,865207.9,1066228,1033893,,1100425.85,1296375.33,1669493.47,1734450.28,2236257.16,2786489.26,,4197836,,4007640.23,3723343.57,3247491
GO,5202502,Aruanã,0.001184758,0.003334835,0.019611193,0,0,53.85463567,516.9174881,24422.1943,318395.4,499692.19,525872.5699,575467.9,621965.24,685217.2,775857.78,1037044.25,1251784.84,1730780.99,1801862.37,2005740.74,2927322.07,3975491.71,4850966.39,6207331.43,9145129.59,10691142.74,9779989.33,6653949.94,7380886.1,7392430.43,7004462.84,6604340.28
GO,5202601,Aurilândia,0.000925672,0.002002017,0.011620346,0.268965455,9.948231782,40.56579775,354.564215,16806.071,153106.2,258720.3,293926.56,367768.2,372957,439053,460327,661591.98,742011.77,882818.09,867142.96,784115.9,783931.92,,1223427.21,1136301.19,1398443.06,1687452.16,2033900.45,2737301,3145116.68,2559980.94,2495072.47,2474010
GO,5202809,Avelinópolis,0.000203935,0.000876572,0.005226028,0,4.4342496,0,232.4854187,11402.9694,102409.2,193088.8,238127.38,209494.06,261574.3,282215.92,300652.99,411321.11,463430.35,595232.28,633718.53,633133.38,696288.5699,841021.66,1011531.45,993812.39,1306649.13,1460142.22,1890427.61,2575440.38,0,0,2358993.52,2044905.82
GO,5203104,Baliza,7.18E-05,0.000234003,0.001378104,0,0,0.000116691,180.4846893,8717.9238,105214.4,188177.95,297830.07,388294.76,334016,398141,387534,509439,637025.36,796685,88594,808868,828383,,1127075.76,1026910.98,1287987.48,1610240.61,1773890.97,2574028,3027529,3073327.26,2819574.18,3498161
GO,5203203,Barro Alto,0.001641861,0.00477456,0.027768351,0,0,50.47657487,424.3600635,21421.4551,282361,422313.29,543207.42,379768.71,453154,651097.93,760061.99,994062.01,1047897.72,1186047.27,1113584.98,1108079.17,1370279.73,2134780.88,4215780.45,3909000.43,3011710.63,3609345.35,4210226.6,4389763.11,9458233.3,16571693.75,18907565.44,18000000
GO,5203302,Bela Vista de Goiás,0.001162923,0.002776099,0.016295488,0,0,94.86468873,917.9491053,44209.5421,549241.6,840743.88,977598.28,931287.71,1226883,1410911,1456722,2172574.14,2437015.42,3181645.23,3811152.03,4209518.33,4562263.41,7449192.08,9923287.14,0,8262741.76,11468813,,14364059.73,15761405.47,18245542.13,23159739.26,27296136.91
GO,5203401,Bom Jardim de Goiás,0.000264053,0.001089468,0.006428227,0,6.815349127,31.52479869,314.4165089,17971.8443,218230.1,303830.9099,414716.24,598768.68,620361,690755,710923,928490.34,1009266.83,1230447.81,1279060.74,,1434710.62,1451721,1849893,2005426,2228091,2422517,2980869.96,4007763.58,4057390.11,4032915.32,4177530.88,4202057.34
GO,5203500,Bom Jesus de Goiás,0.005534226,0.009778941,0.05651488,0,0,0,1698.713193,95515.5171,1171320,1751992.96,1965121.97,2048960.99,,,3003021.44,3893424.06,3698841.67,4137000,4909283.55,5620044.21,6441456.68,7539517.59,7159424.17,6061947.88,8979221.68,11179379.54,10708983.52,9822920.18,10897100.46,12272670.32,13386380.87,14021149.25
GO,5203559,Bonfinópolis,,,,0,3.406209818,14.91808364,148.2950189,8688.1267,129137,180924.96,272940.2199,231613.29,263445,289441,337999,449200,443287.16,645490,857609,918262,915828,969840,1143615.52,1128513.84,1411546.06,1594037.84,1827464.19,2347864.98,2313898.61,2246373.83,0,2380000
GO,5203575,Bonópolis,,,,0,0,0,0,0,0,0,0,193959.95,244134.86,296780.22,409255.47,685173.74,699193.04,805170.36,897011.55,822900.92,890307,982995.68,1387031.12,1406204.16,1766679.76,1618202.3,2015724.72,3109380.66,3029199.7,4802660.59,5313845.03,3225575.19
GO,5203609,Brazabrantes,0.000109573,0.000406259,0.002431023,0,0,15.29709105,165.2516246,8140.1158,120137.5,219889.48,264236.77,237319.99,222613.44,241626.02,280859.33,382575.46,452058.65,521632.07,587782.62,608545.6,653080.06,776416.45,,,1218629.74,1501959.03,1759566.81,2266171.72,2279586.16,2280456.08,2332824.64,2487546.3
GO,5203807,Britânia,0.000397307,0.000923118,0.005355602,0.205324873,10.71148524,47.72020524,443.8218801,22746.4245,331951.4,506183.13,554193.51,495637.87,,,521960.72,881353.58,1016575.79,1235237.79,1199624.87,1304261.64,1498506.53,1667240.43,1865188.39,1738746.07,2183654.5,2775121.14,3162556.68,4290105,5394392.97,5763036.63,0,6076468.85
GO,5203906,Buriti Alegre,0.001065524,2.24E-05,0.012909938,0.346711818,12.46554764,0.356717636,528.7098056,24925.2177,228537.2,445575.74,517449.43,563462.67,,,1407437.55,1011538.92,1126073.95,1278668.42,1233259.83,1302770.19,1415281.13,1606513.42,1962414.31,1735265.33,2967653.66,4747449.49,6001826.11,0,8855016.01,9529120.86,9506397.83,7643224.88
GO,5203939,Buriti de Goiás,,,,,,,,6908.5241,100438.7,146979.39,192753.3299,197307.83,211005.5,243775.44,271109,397731.04,420821.33,552660.71,542138.53,556513.92,597184.83,705171.49,893195.71,919322.25,1065390.5,1229447.02,1416261.23,2053515.34,,2296119.16,4124081.7,4242627.23
GO,5203962,Buritinópolis,,,,,,,,6317.4458,70085.9,147834.59,225016.61,229550.73,163301.39,164187.07,201408.31,290178.18,339707.4,441024.33,455000,0,506217.33,586968.4399,927563.58,1205539.96,1590728.43,2153213.23,2646452.27,3468141.59,3719004.51,3481282.3,3904778.69,3090846
GO,5204003,Cabeceiras,0.000278369,0.000950102,0.005641475,0,0,0,0,15604.95,206625.1,377692.15,461811.73,454196.17,,,811496.43,1018333.8,1069783.26,1208830.33,1336365.96,1501926.07,1619214.74,2136107.87,2390824.42,1949376.23,2419687.57,2940276.21,2940276.21,3689415,3948661.74,4501238.29,4805820.74,4086935.19
GO,5204102,Cachoeira Alta,0.001797797,0.004401388,0.025424793,0,19.31332127,75.60777473,705.9403404,37160.196,421447.9,610512.88,735506.96,869623.49,1119276,1133273,1064863,1454930.06,1779585.15,3340571.55,4216822,4113997.95,4431232.97,4081777.02,4523159.77,4251803.07,4183664.73,4759767.41,5465182.59,6020595,,6759324.27,7116125.11,9434641.73
GO,5204201,Cachoeira de Goiás,0.000161134,0.000382967,0.002166855,0,3.998552546,19.08188022,188.9800185,8770.2626,101373.6,190238.28,205795.47,218384.61,203542.2,240711.47,273623.22,357347.25,383126.9,499555.87,522433.67,534715.42,572936.3199,,793463.12,789248.22,1034393.35,1204945.32,1409449.59,1996762,1872281.57,1798657.03,1838345.22,1943951
GO,5204250,Cachoeira Dourada,0.000800002,0.002376335,0.013173469,0,12.40715276,49.63387193,421.8840621,23229.2586,678786.3,2234067.45,3394506.23,3705454.82,3599536.03,4192947.07,5288822.53,7153159.86,9932809.01,8886361.09,8391567.6,8263462.7,7142059.17,8389684.8,10555360.14,10482177.25,14968702.55,12720163.11,15354321.97,14994020,17065795.56,21357215.27,22254003.02,20011387.89
GO,5204300,Caçu,0.002722294,0.005827741,0.033144891,0,0,125.0496657,1294.152578,62928.5023,624371.1,1181691.61,1188937.16,1245350.56,1304564.59,1352090.27,1446689.76,1946478.75,2327643.62,2549771.63,2531474.76,2669693.82,2751716.73,3023955.28,3335237.08,2609737.94,,,,11459662,14353632.07,14996885.73,16780331.21,17890535
GO,5204409,Caiapônia,0.001822017,0.005306694,0.031426643,0,0,0,1033.764895,56293.4036,587346.7,857171.86,1282049.98,1413602.6,1419527.54,1679223.93,1841800.99,3014085,3536159,4468098,3278717.76,4503253,5298546,5897490,6488144,6000686,8134718,10267175.64,13248868.38,14427365.43,15401424.97,15765399.61,15613222.4,14769437.1
GO,5204508,Caldas Novas,0.000649418,0.001983186,0.011718392,0,0,69.69726309,0,43654.7537,578295.8,1063749.95,1204615.37,1468382.09,,,7546561.94,4075182.71,5907773.32,6833365.18,7653616.05,9846092.97,7487343.01,8948831,11479215.46,11274248.21,15087789.4,17541602.41,16694401.45,16288368.7,16208347.03,17066741.45,17825542.8,19018709.31
GO,5204557,Caldazinha,,,,,,,,6232.1773,92826.7,139932.8599,184105.0799,205629.02,210152,239817,257672,301421.84,348217.8,474188.34,528678.24,583973.01,635771.61,708196.24,884630.57,839095.72,1066163.21,1299544.36,1501756.55,2092004.52,2030314.89,1906005,1849232.65,1947088
GO,5204607,Campestre de Goiás,0.000318664,0.000737298,0.004304232,0,5.517328691,24.14101578,230.4935219,10907.2073,138445.9,211930.64,242082.45,242744.42,270038,315948,472589,482215,554987.48,642339,619186,603964,611577,698345,,974195.47,1272587.3,1416590.52,1598955.01,1938829,,20385.08,20385.08,20385.08
GO,5204656,Campinaçu,0.000314495,0.000778796,0.004508778,0,0,0,0,9782.8087,156884.5,279865.9099,245169.6,220359.35,,291968.25,322786.76,1025375.17,567184.17,578092.56,585529.74,605285.45,653129.31,0,866459.59,909893.33,1592200.07,463887.11,1808836.36,,2518943.26,2473242.39,0,454536.49
GO,5204706,Campinorte,0.000190874,0.000766198,0.004566412,0,5.211345964,27.92404142,259.7613429,15360.3411,210223.1,305498.32,333302.11,337884.46,,,505690.56,647563.35,686684.39,780898.92,903888.63,922643.71,950553.84,1276763.85,0,1652093.94,2053696.17,2501819.22,3079655.25,0,,0,3470301.63,3585463.28
GO,5204805,Campo Alegre de Goiás,0.000557511,0.001279096,0.007485325,0.156794073,8.733109055,38.88542545,336.9109343,23603.8612,400378.4,600335.52,772781.71,987907.02,1021209.85,1193813.73,1340570.45,1890903.14,1879605.28,2143077.35,2363314.11,3355752.06,4012452.93,4395180.13,4991340.05,4194830.25,6041547.21,8005044.48,8776911.34,8417998.9,8626399.7,8471449.28,11656782.36,7386108.76
GO,5204854,Campo Limpo de Goiás,,,,,,,,,,,,,,,,283450.34,326064.73,575201,693146,810990,895618,1315410,1824745.28,1734007.2,1811422.56,1906977.87,1984644.47,3134960.8,3705947.14,3889645.25,3993028.68,3766421
GO,5204904,Campos Belos,0.000449463,0.001041864,0.006091059,0.169228982,0,35.70740011,301.0478011,18654.2277,185702.6,313564.59,349273.71,341565.17,295742.19,300000,644915.78,816364.67,799667.54,,1024273.23,1020175.67,1100000.22,1459340.35,,1945283.49,2326337.65,2407444.85,2762590.89,3603592.51,3674668.71,3747963.31,,3754749
GO,5204953,Campos Verdes,,,,0,0,0.000124473,227.7017027,12309.9175,160428.4,233252.42,0,308121.84,,,431778,594327.73,543939.78,598159.84,570000,627248.3,662390.22,797188.51,1012527.94,1030810.28,1198781.65,1504865,1590985,,6295116.32,2015589.77,2670739.38,3705476.27
GO,5205000,Carmo do Rio Verde,0.001058306,0.002644093,0.014669788,0,0,67.80785102,507.1181181,25590.7844,333638.4,431308.58,551911.35,476859.1,505644.4,611538.85,723514.58,758190.06,713342.4,952794.3,695000,1134053.12,1506899,2501610.45,,3130689.66,3114019.6,,,6179531.56,6061906.86,5090883.74,6197728.33,8298827
GO,5205059,Castelândia,,,,,,,,9985.9983,154280.2,254501.14,355049.75,439147.18,391788,456203,490728,656051,836249.5,907637.22,900861.37,1029258.96,1060333.31,1167892.34,1399910.76,1235756.25,1676423.34,2493850.7,2754796.27,2909829,3081986.89,2923737.54,2664872.85,2640004.44
GO,5205109,Catalão,0.009915832,0.024736202,0.117624273,0,0,498.6380548,3950.01649,223462.3165,3430103.6,5944740.98,8200697.48,8556387.22,7510843.26,9583136.66,11427014.57,15432587.93,21777706.92,30322610.58,30896050.91,32962969.33,40480943.46,49800641.76,41420000,67382486.25,96700029.74,102426553.4,114255009.3,138865871.6,131199697.9,128869654.5,147857356.1,130370062.8
GO,5205208,Caturaí,0.000327745,0.001010811,0.005803915,0,0,28.3456936,255.0174515,0,136336.9,216675.42,275470.46,314097.46,313033.17,357702.97,391461.91,446904.54,520120.89,597108.02,607529.19,624123.29,648554.18,749297.55,924532.62,939591.92,1218717.92,1624517.51,1753180.4,2379502.84,,2105638.98,3926282.25,3679791
